26.55 2 1.30857 2 2 -0.493937 0.158846 -0.988591 -0.322494 -0.105233 -7.34944e-65 -5.03208e-66 -1.7722e-72 1180.68 96644.6 0.0494928 1.80812 0 -3 -1 1.5 -1 -1 -1 1.80812 2.05368 2.14005 2.22716 2.31496 2.28431 2.40658 2.35109 -2.3375 -3.10299 0.722963 -2.22492 -0.549565 -1.10375 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 1.21797 1.76364 -0.562772 0.551 1.62315 1.81442 -0.638932 0.601 1.42512 1.97877 -0.589475 0.501 1.44945 1.62771 -0.591024 0.501 1.38889 2.02502 -0.723314 0.501 1.47721 1.66761 -0.728872 0.501 1.35266 2.07127 -0.857153 0.501 1.50496 1.70751 -0.86672 0.501 1.29106 2.05279 -1.00349 0.451 1.47102 1.77744 -1.00639 0.451 1.25538 2.05062 -1.16601 0.481 1.43192 1.78601 -1.15912 0.481 1.402 1.80114 -0.553175 0.551 1.76821 1.81922 
26.95 2 2 2 1.25863 0.820865 0.100138 -0.72377 -1.09756e-16 -1.02261e-16 -9.58109e-17 -9.04049e-17 -9.73794e-17 1102.85 218302 0.0138344 1.7092 0 -3 -1 1.5 -1 -1 -1 1.7092 1.88127 1.89702 1.91638 1.93927 1.91527 1.98647 1.91715 -2.39046 -2.63962 1.10175 -1.75067 -0.127023 -1.0654 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 1.46824 1.57666 -0.0549275 0.551 1.72561 1.83107 -0.27005 0.601 1.49898 1.87432 -0.156618 0.501 1.70533 1.59075 -0.204579 0.501 1.47501 1.92816 -0.290376 0.501 1.67198 1.64526 -0.336041 0.501 1.45104 1.98201 -0.424134 0.501 1.63864 1.69976 -0.467502 0.501 1.40474 2.01947 -0.572468 0.451 1.54142 1.74191 -0.587177 0.451 1.35829 2.07872 -0.723271 0.481 1.4619 1.75474 -0.730885 0.481 1.57753 1.70813 -0.130646 0.551 1.80492 1.90427 
27.35 1.58642 0.658611 -0.148599 0.638693 -0.705633 0.0658316 -0.128119 -4.74257e-57 -5.35362e-57 -4.29235e-57 -1.55873e-57 -7.30071e-57 985.887 50892.9 0.00235749 1.85197 0 -3 -1 1.5 -1 -1 -1 1.87026 1.99158 1.95597 1.92357 1.8945 1.91852 1.91249 1.85197 -1.96122 -2.57926 1.46001 -1.42623 -0.499926 -1.043 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 1.74161 1.62256 0.327357 0.551 1.74138 1.84159 -0.0293394 0.601 1.54237 1.76492 0.0963391 0.501 1.89577 1.73063 0.115063 0.501 1.5236 1.80188 -0.0438271 0.501 1.91313 1.73628 -0.0299598 0.501 1.50483 1.83883 -0.183993 0.501 1.93048 1.74193 -0.174982 0.501 1.51857 1.83807 -0.343243 0.451 1.92765 1.71705 -0.332853 0.451 1.52611 1.84539 -0.5123 0.481 1.94558 1.67908 -0.495644 0.481 1.71104 1.7236 0.17522 0.551 1.76318 1.90234 
27.7 1.16707 2 -0.5064 0.414467 -1.32826 0.0443857 -0.121181 -1.93961e-09 -1.60991e-09 -3.51438e-17 -2.00817e-17 -5.58813e-57 814.787 17005.2 7.89761e-05 1.75251 0 -3 -1 1.5 -1 -1 -1 1.8609 1.95083 1.88264 1.81648 1.75251 1.801 1.7626 1.7547 -1.77702 -2.20964 1.82914 -1.25192 -0.130947 -1.02899 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 1.99794 1.65774 0.389872 0.551 1.93493 1.76783 -0.0131714 0.601 1.82818 1.59646 0.121252 0.501 2.06637 1.8575 0.162063 0.501 1.81456 1.59304 -0.0242378 0.501 2.08668 1.88516 0.0199838 0.501 1.80093 1.58962 -0.169727 0.501 2.10699 1.91283 -0.122096 0.501 1.80712 1.581 -0.329219 0.451 2.12028 1.94442 -0.278222 0.451 1.80398 1.57522 -0.498502 0.481 2.14326 1.99027 -0.439279 0.481 1.94454 1.71595 0.219143 0.551 1.94663 1.79754 
28 -2 1.77625 -0.197394 0.290006 -0.934453 0.0308741 -3.22993e-09 -2.08965e-09 -3.02854e-09 -1.63768e-09 -1.76479e-34 -1.2115e-57 2446.64 4704.3 1.98234e-05 2.04625 0 -3 -1 1.5 -1 -1 -1 2.04625 2.16514 2.1269 2.09167 2.05954 2.13564 2.12773 2.12974 -1.46805 -2.09956 1.62181 -1.17412 -0.391495 -1.02017 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 2.33171 1.69569 0.387008 0.551 2.22136 1.75249 -0.0152982 0.601 2.20721 1.56862 0.140705 0.501 2.29622 1.91343 0.145946 0.501 2.20222 1.552 -0.00442874 0.501 2.29426 1.924 0.000175834 0.501 2.19723 1.53539 -0.149562 0.501 2.29231 1.93458 -0.145594 0.501 2.22401 1.52046 -0.306439 0.451 2.29062 1.94278 -0.305219 0.451 2.24194 1.50628 -0.474275 0.481 2.28442 1.95452 -0.474311 0.481 2.25714 1.73832 0.219801 0.551 2.21596 1.76022 
28.8 -2 0.526476 -0.320501 0.132274 -0.429403 0.0150777 0 0 0 0 0 0 105.43 4.43284e-10 3.88663e-15 2.66392 0 -3 -1 1.5 -1 -1 -1 2.66392 2.81131 2.80146 2.79438 2.79011 2.87893 2.90462 2.90476 -1.30649 -1.34786 1.59831 -1.06876 -0.710292 -1.00985 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.31448 1.44968 0.387459 0.551 3.22825 1.56889 0.000560284 0.601 3.15905 1.38251 0.140069 0.501 3.32908 1.69273 0.178135 0.501 3.16245 1.37976 -0.00603139 0.501 3.34846 1.71756 0.0354024 0.501 3.16584 1.377 -0.152132 0.501 3.36785 1.74238 -0.10733 0.501 3.18332 1.37313 -0.310971 0.451 3.38536 1.76968 -0.26385 0.451 3.19332 1.37225 -0.48014 0.481 3.40395 1.80951 -0.427405 0.481 3.23924 1.5305 0.235404 0.551 3.24585 1.59399 
28.85 -2 0.508157 -0.323188 0.131231 -0.424886 0.0148798 0 0 0 0 0 0 103.383 4.73816e-10 3.23545e-15 2.66332 0 -3 -1 1.5 -1 -1 -1 2.66332 2.81075 2.80095 2.79392 2.7897 2.87853 2.90433 2.90437 -1.30646 -1.33767 1.59897 -1.06805 -0.713155 -1.00972 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.31448 1.44968 0.387459 0.551 3.22825 1.56889 0.000560284 0.601 3.15905 1.38251 0.140069 0.501 3.32908 1.69273 0.178135 0.501 3.16245 1.37976 -0.00603139 0.501 3.34846 1.71756 0.0354024 0.501 3.16584 1.377 -0.152132 0.501 3.36785 1.74238 -0.10733 0.501 3.18332 1.37313 -0.310971 0.451 3.38536 1.76968 -0.26385 0.451 3.19332 1.37225 -0.48014 0.481 3.40395 1.80951 -0.427405 0.481 3.23924 1.5305 0.235404 0.551 3.24585 1.59399 
28.95 -2 0.378571 -0.389776 0.125562 -0.378906 0.0135116 0 0 0 0 0 0 132.435 4.86745e-10 8.98965e-18 2.73283 0 -3 -1 1.5 -1 -1 -1 2.73283 2.87604 2.86118 2.84842 2.83838 2.92665 2.94581 2.94305 -1.37407 -1.29271 1.57812 -1.05883 -0.737951 -1.00883 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.42466 1.39104 0.375026 0.551 3.34125 1.53401 -0.00210702 0.601 3.25684 1.35122 0.135295 0.501 3.45455 1.64442 0.17804 0.501 3.23814 1.35518 -0.00961685 0.501 3.48539 1.66902 0.0372978 0.501 3.21945 1.35913 -0.154528 0.501 3.51622 1.69363 -0.103444 0.501 3.21615 1.36081 -0.31433 0.451 3.55062 1.71412 -0.258193 0.451 3.20577 1.36715 -0.4834 0.481 3.58662 1.74183 -0.421585 0.481 3.35293 1.48823 0.231366 0.551 3.3584 1.56093 
29.05 -1.99866 0.104026 -0.619067 0.137537 -0.288276 0.0110545 0 0 0 0 0 0 96.058 3.35637e-10 1.61012e-23 2.75426 0 -3 -1 1.5 -1 -1 -1 2.75426 2.87963 2.84742 2.81649 2.78771 2.87232 2.87788 2.87907 -1.57407 -1.21584 1.53387 -1.04109 -0.783937 -1.00722 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.49763 1.34842 0.354486 0.551 3.4189 1.50039 -0.0192724 0.601 3.32879 1.31784 0.113405 0.501 3.53207 1.60599 0.163775 0.501 3.30259 1.32955 -0.0299164 0.501 3.56743 1.62855 0.023757 0.501 3.27639 1.34127 -0.173237 0.501 3.6028 1.65111 -0.116261 0.501 3.25524 1.35157 -0.331342 0.451 3.64813 1.66166 -0.26918 0.451 3.22859 1.36475 -0.498341 0.481 3.70011 1.67898 -0.429622 0.481 3.42756 1.45046 0.213489 0.551 3.4373 1.53115 
29.15 -1.63567 0.0123787 -0.598384 0.123604 -0.236415 0.00928396 0 0 0 0 0 0 111.063 2.93791e-10 5.13419e-32 2.76298 0 -3 -1 1.5 -1 -1 -1 2.79098 2.901 2.85307 2.80726 2.76298 2.84081 2.83575 2.8402 -1.77406 -1.17018 1.50527 -1.02963 -0.817065 -1.00606 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.58576 1.29903 0.334219 0.551 3.51807 1.45541 -0.0387824 0.601 3.41519 1.27748 0.0885544 0.501 3.63081 1.55475 0.146885 0.501 3.38985 1.29308 -0.0545505 0.501 3.6614 1.57941 0.00609839 0.501 3.36451 1.30868 -0.197655 0.501 3.69198 1.60407 -0.134688 0.501 3.34019 1.32374 -0.35492 0.451 3.74221 1.60416 -0.286438 0.451 3.31174 1.33909 -0.521478 0.481 3.80011 1.61027 -0.445652 0.481 3.51831 1.40344 0.193712 0.551 3.54029 1.48876 
29.25 -1.27839 -0.0230632 -0.526638 0.107299 -0.197584 0.00783618 0 0 0 0 0 0 102.455 8.3035e-10 1.7183e-42 2.75793 0 -3 -1 1.5 -1 -1 -1 2.83965 2.93671 2.87539 2.81576 2.75793 2.82685 2.81564 2.8227 -1.97405 -1.15491 1.44981 -1.01698 -0.842067 -1.00512 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.67595 1.24544 0.336641 0.551 3.6245 1.41501 -0.031353 0.601 3.51084 1.24045 0.087963 0.501 3.73684 1.50572 0.160084 0.501 3.49439 1.25811 -0.056197 0.501 3.76111 1.53377 0.0187023 0.501 3.47794 1.27577 -0.200357 0.501 3.78539 1.56181 -0.12268 0.501 3.46378 1.29134 -0.35881 0.451 3.83361 1.55656 -0.274987 0.451 3.44791 1.30348 -0.527263 0.481 3.88982 1.55649 -0.434928 0.481 3.61609 1.35892 0.200033 0.551 3.64834 1.44585 
29.3 -1.10171 -0.0218976 -0.472586 0.0974851 -0.181433 0.00718529 0 0 0 0 0 0 135.058 1.1632e-09 1.1194e-48 2.76598 0 -3 -1 1.5 -1 -1 -1 2.8733 2.96432 2.89672 2.83058 2.76598 2.82908 2.8134 2.82152 -2.07405 -1.15746 1.41249 -1.00971 -0.852579 -1.00469 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.73714 1.1681 0.34516 0.551 3.69258 1.35965 -0.0108657 0.601 3.57769 1.18367 0.104305 0.501 3.81123 1.4403 0.183629 0.501 3.57273 1.19841 -0.0410312 0.501 3.8372 1.47045 0.0429833 0.501 3.56777 1.21315 -0.186368 0.501 3.86317 1.50059 -0.0976626 0.501 3.57938 1.21602 -0.345764 0.451 3.91743 1.47402 -0.245651 0.451 3.59423 1.20796 -0.514264 0.481 3.9799 1.44924 -0.401352 0.481 3.68658 1.29634 0.218703 0.551 3.71363 1.39086 
29.45 -0.805222 -0.0220409 -0.388877 0.0817624 -0.153342 0.00606861 0 0 0 0 0 0 101.884 2.09004e-09 5.48765e-59 2.7168 0 -3 -1 1.5 -1 -1 -1 2.86778 2.94854 2.87025 2.79298 2.7168 2.76705 2.74083 2.74575 -2.24154 -1.16069 1.3537 -0.997848 -0.870862 -1.00396 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.77546 1.08491 0.339213 0.551 3.73947 1.29884 -0.00226438 0.601 3.60574 1.12962 0.105083 0.501 3.86503 1.35604 0.197235 0.501 3.61258 1.14758 -0.0398157 0.501 3.89697 1.39343 0.0595883 0.501 3.61941 1.16553 -0.184714 0.501 3.92891 1.43082 -0.0780585 0.501 3.68881 1.15457 -0.328287 0.451 3.99415 1.3794 -0.214627 0.451 3.76724 1.13224 -0.476638 0.481 4.07293 1.33102 -0.356478 0.481 3.72707 1.2235 0.223363 0.551 3.76848 1.3388 
29.5 -0.571464 -0.0236851 -0.315157 0.0675895 -0.127725 0.00505851 0 0 0 0 0 0 100.172 3.28017e-09 5.48765e-59 2.68395 0 -3 -1 1.5 -1 -1 -1 2.86551 2.93914 2.85339 2.76831 2.68395 2.72153 2.68697 2.68747 -2.3739 -1.16223 1.30304 -0.987361 -0.887615 -1.0033 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.79351 1.05582 0.336936 0.551 3.76559 1.27525 -0.002478 0.601 3.61866 1.11699 0.104768 0.501 3.89907 1.31751 0.195117 0.501 3.62914 1.13218 -0.0402291 0.501 3.93387 1.35578 0.058408 0.501 3.63962 1.14737 -0.185226 0.501 3.96866 1.39405 -0.0783008 0.501 3.73449 1.12497 -0.311902 0.451 4.03351 1.3261 -0.207639 0.451 3.84045 1.09322 -0.44013 0.481 4.11356 1.26086 -0.341675 0.481 3.75039 1.1971 0.222017 0.551 3.79554 1.31678 
29.6 -0.440649 -0.0223874 -0.263097 0.0573943 -0.109543 0.00432988 0 0 0 0 0 0 112.173 4.09821e-09 5.48765e-59 2.68531 0 -3 -1 1.5 -1 -1 -1 2.89221 2.96272 2.87369 2.78516 2.69716 2.72735 2.68825 2.68531 -2.44847 -1.16414 1.26876 -0.980107 -0.899591 -1.00283 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.83402 0.998351 0.318747 0.551 3.82604 1.23304 -0.00889838 0.601 3.65517 1.10243 0.0998634 0.501 3.97357 1.23863 0.184217 0.501 3.66909 1.10978 -0.0454527 0.501 4.01743 1.26436 0.0471822 0.501 3.683 1.11714 -0.190769 0.501 4.0613 1.29009 -0.0898522 0.501 3.80046 1.06401 -0.28527 0.451 4.10557 1.18533 -0.202171 0.451 3.92836 1.00181 -0.377276 0.481 4.16557 1.07969 -0.319875 0.481 3.80479 1.15007 0.213364 0.551 3.85545 1.27586 
29.65 -0.375812 -0.0208647 -0.235842 0.0520445 -0.100349 0.00394913 0 0 0 0 0 0 96.787 4.55946e-09 5.48765e-59 2.70331 0 -3 -1 1.5 -1 -1 -1 2.92128 2.99082 2.90076 2.81114 2.72199 2.74937 2.70817 2.70331 -2.48551 -1.16555 1.25098 -0.976327 -0.905658 -1.00258 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.86565 0.920531 0.282252 0.551 3.88237 1.1735 -0.0268049 0.601 3.69583 1.06428 0.0799792 0.501 4.0326 1.14759 0.161335 0.501 3.71173 1.07589 -0.0648544 0.501 4.08353 1.14333 0.0243939 0.501 3.72764 1.08751 -0.209688 0.501 4.13445 1.13908 -0.112548 0.501 3.83827 1.00685 -0.292181 0.451 4.14078 1.01694 -0.215471 0.451 3.9517 0.914078 -0.377361 0.481 4.16597 0.892649 -0.326728 0.481 3.85309 1.08325 0.191658 0.551 3.91697 1.21969 
29.75 -0.275598 -0.0176968 -0.189086 0.0426356 -0.0846794 0.00331942 0 0 0 0 0 0 121.275 5.30461e-09 5.48765e-59 2.72358 0 -3 -1 1.5 -1 -1 -1 2.95964 3.02754 2.93577 2.84434 2.75328 2.77532 2.73125 2.72358 -2.54298 -1.1681 1.22095 -0.96979 -0.916027 -1.00217 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.91803 0.871073 0.283496 0.551 3.94046 1.12433 -0.0251851 0.601 3.74764 1.03482 0.0938538 0.501 4.09712 1.07384 0.150789 0.501 3.76015 1.04134 -0.0516304 0.501 4.1357 1.03612 0.0149488 0.501 3.77266 1.04785 -0.197115 0.501 4.17429 0.998395 -0.120892 0.501 3.87029 0.955323 -0.28347 0.451 4.15562 0.892719 -0.239356 0.451 3.96445 0.851698 -0.378716 0.481 4.16543 0.784258 -0.36639 0.481 3.91284 1.03473 0.193763 0.551 3.97407 1.17053 
29.9 -0.177974 -0.0135279 -0.136507 0.0318446 -0.0661372 0.00257216 0 0 0 0 0 0 103.733 6.01894e-09 5.48765e-59 2.74324 0 -3 -1 1.5 -1 -1 -1 2.99836 3.0647 2.97127 2.8781 2.78521 2.80092 2.75404 2.74324 -2.59929 -1.17106 1.18784 -0.962424 -0.928326 -1.00168 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.96181 0.847457 0.300466 0.551 3.9865 1.10462 -0.00844657 0.601 3.79234 1.03702 0.125769 0.501 4.14654 1.01565 0.15021 0.501 3.79715 1.02783 -0.0200288 0.501 4.1676 0.959859 0.0167638 0.501 3.80195 1.01864 -0.165827 0.501 4.18866 0.904065 -0.116683 0.501 3.88885 0.923753 -0.260676 0.451 4.17533 0.823433 -0.254054 0.451 3.96881 0.82201 -0.369546 0.481 4.19634 0.734782 -0.393133 0.481 3.96372 1.01074 0.209249 0.551 4.014 1.15265 
30 -0.137916 -0.0115223 -0.11193 0.0267592 -0.0567377 0.00219872 0 0 0 0 0 0 122.146 6.28108e-09 5.48765e-59 2.77541 0 -3 -1 1.5 -1 -1 -1 3.03726 3.10309 3.00913 2.91539 2.82189 2.83515 2.78736 2.77541 -2.62252 -1.17239 1.17259 -0.958997 -0.934567 -1.00144 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 3.99038 0.814578 0.301622 0.551 4.02844 1.08073 0.00165761 0.601 3.83567 1.03685 0.151307 0.501 4.17945 0.94957 0.141565 0.501 3.82825 1.01889 0.00643873 0.501 4.17739 0.891617 0.00739384 0.501 3.82083 1.00092 -0.138429 0.501 4.17532 0.833664 -0.126777 0.501 3.89214 0.908807 -0.24788 0.451 4.18006 0.770118 -0.27337 0.451 3.9524 0.813682 -0.373635 0.481 4.21861 0.685718 -0.409749 0.481 4.00647 0.98033 0.216496 0.551 4.04988 1.13217 
30.1 -0.104882 -0.00931265 -0.0901309 0.0220666 -0.0483939 0.00186506 0 0 0 0 0 0 142.174 6.47706e-09 5.48765e-59 2.79584 0 -3 -1 1.5 -1 -1 -1 3.06545 3.13145 3.03768 2.94413 2.85083 2.86241 2.812 2.79584 -2.64176 -1.17377 1.15918 -0.955863 -0.940116 -1.00122 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.01017 0.787784 0.299423 0.551 4.06194 1.05789 0.00615394 0.601 3.87292 1.0329 0.166553 0.501 4.20106 0.902471 0.134044 0.501 3.85697 1.01528 0.0223323 0.501 4.18509 0.854933 -0.00324905 0.501 3.84101 0.997661 -0.121888 0.501 4.16911 0.807395 -0.140543 0.501 3.89809 0.905225 -0.239139 0.451 4.16832 0.752724 -0.290745 0.451 3.93974 0.814136 -0.374396 0.481 4.19601 0.664578 -0.425607 0.481 4.03852 0.954234 0.219277 0.551 4.07913 1.1117 
30.2 -0.0775208 -0.00746247 -0.0710604 0.0178 -0.0408766 0.00156609 0 0 0 0 0 0 91.527 6.62267e-09 5.48765e-59 2.80406 0 -3 -1 1.5 -1 -1 -1 3.07664 3.14255 3.04866 2.955 2.86139 2.87146 2.82058 2.80406 -2.65775 -1.17491 1.14751 -0.953031 -0.945117 -1.00102 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.01575 0.760218 0.287509 0.551 4.07753 1.03774 0.00683129 0.601 3.88653 1.01237 0.165181 0.501 4.21321 0.877843 0.132872 0.501 3.87241 0.999731 0.0202488 0.501 4.19832 0.841155 -0.00782847 0.501 3.8583 0.987088 -0.124684 0.501 4.18342 0.804468 -0.148529 0.501 3.90742 0.900611 -0.249821 0.451 4.16974 0.760484 -0.301593 0.451 3.93476 0.822046 -0.394863 0.481 4.16354 0.677721 -0.444186 0.481 4.05035 0.929645 0.217264 0.551 4.09865 1.09317 
30.25 -0.0667983 -0.00656914 -0.0629625 0.0159929 -0.0375567 0.00143868 0 0 0 0 0 0 107.334 6.66843e-09 5.48765e-59 2.8105 0 -3 -1 1.5 -1 -1 -1 3.08509 3.15091 3.05669 2.96235 2.86821 2.87761 2.82752 2.8105 -2.66404 -1.17544 1.1426 -0.951838 -0.947327 -1.00094 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.0302 0.766589 0.28938 0.551 4.08314 1.04435 0.00681186 0.601 3.89447 1.01115 0.167244 0.501 4.22664 0.891159 0.132822 0.501 3.88075 1.00243 0.0219851 0.501 4.21074 0.853856 -0.00760686 0.501 3.86703 0.993709 -0.123274 0.501 4.19484 0.816553 -0.148036 0.501 3.91486 0.909466 -0.250421 0.451 4.17444 0.773643 -0.300656 0.451 3.9387 0.833183 -0.397004 0.481 4.14927 0.694716 -0.444274 0.481 4.06213 0.936077 0.217858 0.551 4.10004 1.09994 
30.4 -0.0455027 -0.00440007 -0.0426898 0.0114375 -0.0294407 0.00111817 0 0 0 0 0 0 176.244 6.6761e-09 5.48765e-59 2.81698 0 -3 -1 1.5 -1 -1 -1 3.09436 3.16017 3.06618 2.97241 2.87856 2.8871 2.83503 2.81698 -2.67672 -1.17663 1.13053 -0.948888 -0.952739 -1.00073 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.05579 0.750617 0.285809 0.551 4.09524 1.03251 0.00601089 0.601 3.91015 0.991475 0.168193 0.501 4.24599 0.884006 0.128768 0.501 3.89375 0.989137 0.022969 0.501 4.22908 0.845737 -0.011281 0.501 3.87735 0.986798 -0.122255 0.501 4.21216 0.807468 -0.151331 0.501 3.92712 0.906586 -0.251248 0.451 4.19006 0.764481 -0.303692 0.451 3.95167 0.832038 -0.398638 0.481 4.15564 0.681393 -0.440844 0.481 4.08106 0.922064 0.216497 0.551 4.10659 1.08961 
30.5 -0.0357821 -0.00294635 -0.032719 0.0091283 -0.0251069 0.000943676 0 0 0 0 0 0 156.085 6.66619e-09 5.48765e-59 2.82562 0 -3 -1 1.5 -1 -1 -1 3.10496 3.17071 3.07615 2.98172 2.88749 2.89531 2.84419 2.82562 -2.68255 -1.17743 1.12463 -0.947395 -0.95563 -1.00062 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.06399 0.745481 0.281766 0.551 4.10104 1.03018 0.00577354 0.601 3.91939 0.993824 0.172945 0.501 4.25025 0.87614 0.121932 0.501 3.90376 0.995009 0.0276214 0.501 4.2296 0.839847 -0.0181434 0.501 3.88813 0.996193 -0.117702 0.501 4.20896 0.803554 -0.158219 0.501 3.93448 0.914436 -0.246998 0.451 4.18985 0.75963 -0.310718 0.451 3.95548 0.838949 -0.394442 0.481 4.15723 0.671004 -0.442477 0.481 4.08917 0.917996 0.215478 0.551 4.10979 1.08853 
30.6 -0.0272932 -0.00265096 -0.0261582 0.00747369 -0.0213838 0.000799481 0 0 0 0 0 0 100.584 6.69618e-09 5.48765e-59 2.82329 0 -3 -1 1.5 -1 -1 -1 3.10426 3.16995 3.07584 2.98193 2.888 2.89508 2.84229 2.82329 -2.68753 -1.17762 1.12065 -0.9463 -0.958101 -1.00052 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.05997 0.747011 0.283044 0.551 4.10135 1.03037 0.00605559 0.601 3.91934 0.99827 0.17359 0.501 4.24744 0.873339 0.122099 0.501 3.90262 0.997495 0.0283861 0.501 4.22665 0.838794 -0.0183959 0.501 3.88589 0.996721 -0.116818 0.501 4.20586 0.804249 -0.158891 0.501 3.93165 0.914677 -0.246144 0.451 4.18641 0.760369 -0.311359 0.451 3.95227 0.839011 -0.393586 0.481 4.15372 0.669816 -0.44072 0.481 4.08755 0.918881 0.216016 0.551 4.11108 1.08835 
30.65 -0.0236848 -0.00248412 -0.0230654 0.00667435 -0.019659 0.000732677 0 0 0 0 0 0 141.919 6.70297e-09 5.48765e-59 2.81985 0 -3 -1 1.5 -1 -1 -1 3.10175 3.16741 3.07326 2.97933 2.88562 2.89212 2.83912 2.81985 -2.68967 -1.17771 1.11879 -0.945776 -0.959247 -1.00048 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.04742 0.751229 0.284927 0.551 4.10022 1.03135 0.00602186 0.601 3.91594 1.00449 0.172025 0.501 4.24146 0.871536 0.124242 0.501 3.89902 1.00089 0.0268854 0.501 4.22096 0.839046 -0.0167853 0.501 3.8821 0.997291 -0.118254 0.501 4.20045 0.806557 -0.157812 0.501 3.92618 0.914539 -0.247711 0.451 4.17598 0.762947 -0.309633 0.451 3.9449 0.839021 -0.395391 0.481 4.14321 0.672043 -0.439033 0.481 4.08174 0.921352 0.216407 0.551 4.1126 1.0885 
30.8 -0.016577 -0.00171902 -0.0152415 0.00471074 -0.0154165 0.000563294 0 0 0 0 0 0 114.14 6.68221e-09 5.48765e-59 2.816 0 -3 -1 1.5 -1 -1 -1 3.09944 3.1651 3.07095 2.97661 2.88218 2.88807 2.83581 2.816 -2.69395 -1.17812 1.11417 -0.944505 -0.96207 -1.00037 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.03413 0.756608 0.285108 0.551 4.09777 1.03395 0.00553787 0.601 3.91034 1.01029 0.168242 0.501 4.23505 0.873201 0.126937 0.501 3.89533 1.00409 0.0229805 0.501 4.21632 0.841113 -0.0144278 0.501 3.88033 0.997894 -0.122281 0.501 4.19759 0.809025 -0.155793 0.501 3.92355 0.915066 -0.251978 0.451 4.17622 0.763155 -0.307417 0.451 3.94202 0.838879 -0.399523 0.481 4.14737 0.668187 -0.433613 0.481 4.07424 0.925297 0.216124 0.551 4.11354 1.09023 
30.85 -0.0145506 -0.00160437 -0.0133749 0.00420031 -0.0141783 0.000511092 0 0 0 0 0 0 111.433 6.6831e-09 5.48765e-59 2.81206 0 -3 -1 1.5 -1 -1 -1 3.09608 3.16174 3.06696 2.97231 2.87785 2.88344 2.83167 2.81206 -2.69515 -1.17819 1.11306 -0.94417 -0.962893 -1.00033 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.02354 0.760987 0.284455 0.551 4.09476 1.03656 0.00461793 0.601 3.90465 1.01429 0.16448 0.501 4.2293 0.875555 0.128541 0.501 3.8909 1.00603 0.019197 0.501 4.21299 0.842299 -0.0128545 0.501 3.87716 0.997761 -0.126087 0.501 4.19668 0.809043 -0.15425 0.501 3.91951 0.915397 -0.256367 0.451 4.1812 0.759005 -0.305269 0.451 3.93769 0.839877 -0.404391 0.481 4.15833 0.659054 -0.427828 0.481 4.06731 0.928657 0.215112 0.551 4.11356 1.0923 
30.95 -0.0112434 -0.00171157 -0.0109256 0.00349523 -0.0121441 0.000431511 0 0 0 0 0 0 102.471 6.69521e-09 5.48765e-59 2.80816 0 -3 -1 1.5 -1 -1 -1 3.09306 3.1587 3.06404 2.96935 2.87484 2.87998 2.82804 2.80816 -2.69708 -1.17814 1.11156 -0.943698 -0.964239 -1.00028 -3 -1 1.5 -1 -1 -1 1.63042e-322 6.90002e-310 4.01429 0.766966 0.284357 0.551 4.09229 1.04014 0.00388098 0.601 3.90001 1.02043 0.161545 0.501 4.22394 0.878924 0.129907 0.501 3.88651 1.01002 0.0163767 0.501 4.21088 0.842793 -0.0111191 0.501 3.873 0.99961 -0.128792 0.501 4.19782 0.806662 -0.152146 0.501 3.91881 0.913857 -0.255672 0.451 4.18998 0.751182 -0.301848 0.451 3.94305 0.836382 -0.40193 0.481 4.17384 0.646831 -0.421856 0.481 4.06124 0.933595 0.214571 0.551 4.11417 1.09507 
